run,file,label,seed,severity,surface,lighting,camera,background,own_sim,top1_class,top1_sim,margin,hard_fail_mode,hard_fail_sim,drift_mode,drift_sim,agree,hard_fail,drift,retained,ok
output,crater/crater_100144.png,crater,100144,severe,surf_sensor,light_led,cam_oblique,bg_stars,0.2727,crater,0.2727,0.0202,moon_terrain,0.2224,plain_texture,0.1822,1,0,0,1,1
output,crater/crater_100145.png,crater,100145,moderate,surf_antenna,light_led,cam_survey,bg_space,0.1335,perforation,0.2530,-0.1195,person,0.2406,device,0.2063,0,1,1,0,1
output,crater/crater_100146.png,crater,100146,minor,surf_sensor,light_albedo,cam_survey,bg_space,0.1967,perforation,0.2593,-0.0626,person,0.2165,device,0.2220,0,1,1,0,1
output,crater/crater_100147.png,crater,100147,moderate,surf_radiator,light_grazing,cam_oblique,bg_space,0.2745,crater,0.2745,0.0168,moon_terrain,0.2301,plain_texture,0.1842,1,0,0,1,1
output,crater/crater_100148.png,crater,100148,moderate,surf_radiator,light_albedo,cam_survey,bg_structure,0.1641,perforation,0.2228,-0.0587,person,0.1716,device,0.1857,0,1,1,0,1
output,crater/crater_100149.png,crater,100149,moderate,surf_sensor,light_direct,cam_oblique,bg_structure,0.2095,perforation,0.2629,-0.0534,person,0.1927,device,0.2165,0,0,1,0,1
output,crater/crater_100150.png,crater,100150,moderate,surf_radiator,light_albedo,cam_macro,bg_earth,0.1430,nominal,0.2161,-0.0731,person,0.1640,plain_texture,0.2020,0,1,1,0,1
output,crater/crater_100151.png,crater,100151,minor,surf_sensor,light_glint,cam_survey,bg_stars,0.1712,nominal,0.2570,-0.0858,person,0.2078,device,0.2003,0,1,1,0,1
output,crater/crater_100152.png,crater,100152,moderate,surf_whipple,light_led,cam_oblique,bg_earth,0.2681,crater,0.2681,0.0250,moon_terrain,0.2482,plain_texture,0.1969,1,0,0,1,1
output,crater/crater_100153.png,crater,100153,minor,surf_whipple,light_led,cam_oblique,bg_space,0.1832,perforation,0.2477,-0.0645,person,0.1926,device,0.2132,0,1,1,0,1
output,crater/crater_100154.png,crater,100154,moderate,surf_antenna,light_grazing,cam_inspect,bg_structure,0.2277,perforation,0.2474,-0.0197,moon_terrain,0.2250,device,0.1768,0,0,0,0,1
output,crater/crater_100155.png,crater,100155,moderate,surf_whipple,light_direct,cam_macro,bg_space,0.2476,perforation,0.2506,-0.0031,moon_terrain,0.2348,plain_texture,0.2130,0,0,0,0,1
output,crater/crater_100156.png,crater,100156,moderate,surf_radiator,light_direct,cam_macro,bg_space,0.1653,nominal,0.2566,-0.0913,person,0.2326,whole_satellite,0.2220,0,1,1,0,1
output,crater/crater_100157.png,crater,100157,severe,surf_al_panel,light_direct,cam_inspect,bg_space,0.1764,nominal,0.2224,-0.0459,person,0.2084,device,0.1806,0,1,1,0,1
output,crater/crater_100158.png,crater,100158,severe,surf_whipple,light_albedo,cam_survey,bg_earth,0.2590,perforation,0.3005,-0.0415,moon_terrain,0.2060,plain_texture,0.1853,0,0,0,0,1
output,crater/crater_100159.png,crater,100159,minor,surf_whipple,light_direct,cam_inspect,bg_structure,0.2411,nominal,0.2461,-0.0049,moon_terrain,0.2089,device,0.1921,0,0,0,0,1
output,crater/crater_100160.png,crater,100160,severe,surf_whipple,light_direct,cam_oblique,bg_structure,0.1760,perforation,0.2111,-0.0352,person,0.1760,device,0.1973,0,1,1,0,1
output,crater/crater_100161.png,crater,100161,moderate,surf_al_panel,light_direct,cam_oblique,bg_space,0.2114,nominal,0.2498,-0.0385,person,0.2153,device,0.2067,0,1,0,0,1
output,crater/crater_100162.png,crater,100162,severe,surf_radiator,light_glint,cam_oblique,bg_structure,0.2363,crater,0.2363,0.0028,moon_terrain,0.1857,whole_satellite,0.1881,1,0,0,1,1
output,crater/crater_100163.png,crater,100163,minor,surf_al_panel,light_albedo,cam_macro,bg_space,0.1880,perforation,0.2327,-0.0447,cartoon,0.1947,device,0.1866,0,1,0,0,1
output,crater/crater_100164.png,crater,100164,moderate,surf_whipple,light_led,cam_survey,bg_stars,0.1868,perforation,0.2499,-0.0631,person,0.1917,device,0.2192,0,1,1,0,1
output,crater/crater_100165.png,crater,100165,severe,surf_whipple,light_direct,cam_survey,bg_structure,0.2313,perforation,0.2901,-0.0587,cartoon,0.1701,device,0.1814,0,0,0,0,1
output,crater/crater_100166.png,crater,100166,severe,surf_sensor,light_glint,cam_macro,bg_space,0.2428,melt_splash,0.2552,-0.0124,moon_terrain,0.1812,plain_texture,0.2259,0,0,0,0,1
output,crater/crater_100167.png,crater,100167,moderate,surf_radiator,light_glint,cam_inspect,bg_stars,0.1663,perforation,0.2311,-0.0649,person,0.1858,device,0.2055,0,1,1,0,1
output,crater/crater_100168.png,crater,100168,severe,surf_whipple,light_grazing,cam_oblique,bg_space,0.2588,crater,0.2588,0.0238,moon_terrain,0.2370,plain_texture,0.2033,1,0,0,1,1
output,crater/crater_100169.png,crater,100169,minor,surf_whipple,light_grazing,cam_inspect,bg_stars,0.2771,crater,0.2771,0.0195,moon_terrain,0.2544,plain_texture,0.2121,1,0,0,1,1
output,crater/crater_100170.png,crater,100170,moderate,surf_radiator,light_albedo,cam_oblique,bg_space,0.2653,crater,0.2653,0.0098,moon_terrain,0.2483,plain_texture,0.2064,1,0,0,1,1
output,crater/crater_100171.png,crater,100171,minor,surf_antenna,light_albedo,cam_survey,bg_space,0.3017,crater,0.3017,0.0524,moon_terrain,0.2480,plain_texture,0.1914,1,0,0,1,1
output,crater/crater_100172.png,crater,100172,severe,surf_sensor,light_direct,cam_survey,bg_earth,0.2805,perforation,0.2942,-0.0138,moon_terrain,0.2059,device,0.1764,0,0,0,0,1
output,crater/crater_100173.png,crater,100173,minor,surf_sensor,light_led,cam_oblique,bg_stars,0.2546,perforation,0.2643,-0.0096,moon_terrain,0.2118,device,0.1751,0,0,0,0,1
output,crater/crater_100174.png,crater,100174,minor,surf_antenna,light_grazing,cam_survey,bg_space,0.2198,spallation,0.2403,-0.0205,person,0.2177,device,0.1764,0,0,0,0,1
output,crater/crater_100175.png,crater,100175,minor,surf_al_panel,light_grazing,cam_inspect,bg_stars,0.2870,crater,0.2870,0.0331,moon_terrain,0.2417,plain_texture,0.2060,1,0,0,1,1
output,crater/crater_100176.png,crater,100176,minor,surf_whipple,light_albedo,cam_macro,bg_structure,0.2650,perforation,0.2873,-0.0222,moon_terrain,0.2244,plain_texture,0.2050,0,0,0,0,1
output,crater/crater_100177.png,crater,100177,minor,surf_sensor,light_glint,cam_survey,bg_space,0.1186,perforation,0.1993,-0.0807,cartoon,0.1941,device,0.2005,0,1,1,0,1
output,crater/crater_100178.png,crater,100178,moderate,surf_whipple,light_grazing,cam_survey,bg_structure,0.2690,crater,0.2690,0.0101,moon_terrain,0.2575,plain_texture,0.1900,1,0,0,1,1
output,crater/crater_100179.png,crater,100179,severe,surf_antenna,light_albedo,cam_survey,bg_structure,0.2228,nominal,0.2370,-0.0143,moon_terrain,0.2074,device,0.1763,0,0,0,0,1
output,crater/crater_100180.png,crater,100180,minor,surf_whipple,light_grazing,cam_inspect,bg_structure,0.2878,crater,0.2878,0.0279,moon_terrain,0.2405,plain_texture,0.2157,1,0,0,1,1
output,crater/crater_100181.png,crater,100181,minor,surf_sensor,light_glint,cam_macro,bg_earth,0.2372,perforation,0.2729,-0.0357,cartoon,0.1690,plain_texture,0.1810,0,0,0,0,1
output,crater/crater_100182.png,crater,100182,severe,surf_al_panel,light_glint,cam_inspect,bg_structure,0.1825,nominal,0.2537,-0.0712,person,0.1705,whole_satellite,0.2017,0,0,1,0,1
output,crater/crater_100183.png,crater,100183,severe,surf_antenna,light_glint,cam_survey,bg_structure,0.2019,nominal,0.2690,-0.0670,moon_terrain,0.2306,device,0.1947,0,1,0,0,1
output,crater/crater_100184.png,crater,100184,minor,surf_sensor,light_albedo,cam_macro,bg_stars,0.1944,perforation,0.2331,-0.0387,person,0.2072,device,0.1819,0,1,0,0,1
output,crater/crater_100185.png,crater,100185,moderate,surf_al_panel,light_direct,cam_inspect,bg_space,0.2861,crater,0.2861,0.0228,moon_terrain,0.2370,plain_texture,0.1967,1,0,0,1,1
output,crater/crater_100186.png,crater,100186,minor,surf_sensor,light_glint,cam_survey,bg_earth,0.2026,nominal,0.2162,-0.0136,moon_terrain,0.2119,plain_texture,0.2312,0,1,1,0,1
output,crater/crater_100187.png,crater,100187,severe,surf_sensor,light_glint,cam_oblique,bg_structure,0.2023,spallation,0.2363,-0.0339,moon_terrain,0.2233,device,0.1947,0,1,0,0,1
output,crater/crater_100188.png,crater,100188,severe,surf_al_panel,light_direct,cam_survey,bg_structure,0.1573,melt_splash,0.2511,-0.0939,text_logo,0.2146,plain_texture,0.2910,0,1,1,0,1
output,crater/crater_100189.png,crater,100189,moderate,surf_sensor,light_led,cam_oblique,bg_earth,0.2240,crack_web,0.2446,-0.0206,moon_terrain,0.2104,plain_texture,0.2335,0,0,1,0,1
output,crater/crater_100190.png,crater,100190,minor,surf_whipple,light_glint,cam_oblique,bg_earth,0.2198,debris_spray,0.2321,-0.0124,moon_terrain,0.2271,plain_texture,0.2220,0,1,1,0,1
output,crater/crater_100191.png,crater,100191,moderate,surf_al_panel,light_grazing,cam_survey,bg_space,0.2785,crater,0.2785,0.0142,moon_terrain,0.2520,plain_texture,0.2002,1,0,0,1,1
output,crater/crater_100192.png,crater,100192,moderate,surf_al_panel,light_direct,cam_survey,bg_earth,0.2300,perforation,0.2697,-0.0397,person,0.1981,whole_satellite,0.2040,0,0,0,0,1
output,crater/crater_100193.png,crater,100193,minor,surf_whipple,light_led,cam_macro,bg_structure,0.2359,perforation,0.2929,-0.0570,cartoon,0.1818,plain_texture,0.2088,0,0,0,0,1
output,crater/crater_100194.png,crater,100194,severe,surf_al_panel,light_albedo,cam_oblique,bg_space,0.1460,perforation,0.1956,-0.0496,person,0.2123,whole_satellite,0.1854,0,1,1,0,1
output,crater/crater_100195.png,crater,100195,moderate,surf_sensor,light_albedo,cam_oblique,bg_space,0.2657,crater,0.2657,0.0023,moon_terrain,0.2584,plain_texture,0.2252,1,0,0,1,1
output,crater/crater_100196.png,crater,100196,moderate,surf_whipple,light_led,cam_survey,bg_structure,0.2805,crater,0.2805,0.0260,moon_terrain,0.2372,plain_texture,0.1880,1,0,0,1,1
output,crater/crater_100197.png,crater,100197,moderate,surf_antenna,light_glint,cam_inspect,bg_space,0.1716,perforation,0.2175,-0.0459,cartoon,0.1638,device,0.1917,0,0,1,0,1
output,crater/crater_100198.png,crater,100198,minor,surf_radiator,light_grazing,cam_oblique,bg_earth,0.2914,crater,0.2914,0.0008,moon_terrain,0.2640,plain_texture,0.2276,1,0,0,1,1
output,crater/crater_100199.png,crater,100199,minor,surf_al_panel,light_led,cam_oblique,bg_stars,0.2398,spallation,0.2581,-0.0183,moon_terrain,0.2702,plain_texture,0.2254,0,1,0,0,1
output,crater/crater_100200.png,crater,100200,severe,surf_whipple,light_albedo,cam_inspect,bg_stars,0.2841,crater,0.2841,0.0238,moon_terrain,0.2698,plain_texture,0.2294,1,0,0,1,1
output,crater/crater_100201.png,crater,100201,moderate,surf_antenna,light_albedo,cam_macro,bg_space,0.2565,crater,0.2565,0.0261,moon_terrain,0.2295,plain_texture,0.1739,1,0,0,1,1
output,crater/crater_100202.png,crater,100202,minor,surf_whipple,light_glint,cam_macro,bg_space,0.2864,melt_splash,0.3229,-0.0365,cartoon,0.1840,plain_texture,0.2458,0,0,0,0,1
output,crater/crater_100203.png,crater,100203,severe,surf_sensor,light_glint,cam_macro,bg_structure,0.1948,melt_splash,0.2731,-0.0783,moon_terrain,0.2327,plain_texture,0.2407,0,1,1,0,1
output,crater/crater_100204.png,crater,100204,minor,surf_antenna,light_glint,cam_inspect,bg_space,0.2631,perforation,0.3204,-0.0573,moon_terrain,0.2220,plain_texture,0.2564,0,0,0,0,1
output,crater/crater_100205.png,crater,100205,minor,surf_sensor,light_led,cam_oblique,bg_structure,0.2187,nominal,0.2854,-0.0666,person,0.1912,device,0.1915,0,0,0,0,1
output,crater/crater_100206.png,crater,100206,severe,surf_al_panel,light_led,cam_macro,bg_earth,0.2053,nominal,0.2484,-0.0431,person,0.2017,whole_satellite,0.1911,0,0,0,0,1
output,crater/crater_100207.png,crater,100207,severe,surf_antenna,light_albedo,cam_macro,bg_stars,0.2808,crater,0.2808,0.0171,moon_terrain,0.2368,plain_texture,0.1959,1,0,0,1,1
output,crater/crater_100208.png,crater,100208,minor,surf_antenna,light_grazing,cam_survey,bg_earth,0.3047,crater,0.3047,0.0526,moon_terrain,0.2546,plain_texture,0.2337,1,0,0,1,1
output,crater/crater_100209.png,crater,100209,severe,surf_sensor,light_direct,cam_macro,bg_structure,0.2101,perforation,0.2565,-0.0464,person,0.1788,device,0.2142,0,0,1,0,1
output,crater/crater_100210.png,crater,100210,minor,surf_al_panel,light_glint,cam_inspect,bg_space,0.1973,nominal,0.2775,-0.0802,person,0.2225,device,0.1890,0,1,0,0,1
output,crater/crater_100211.png,crater,100211,severe,surf_al_panel,light_albedo,cam_macro,bg_stars,0.1623,spallation,0.2287,-0.0665,person,0.2228,whole_satellite,0.1903,0,1,1,0,1
output,crater/crater_100212.png,crater,100212,severe,surf_whipple,light_grazing,cam_macro,bg_earth,0.2710,crater,0.2710,0.0090,moon_terrain,0.2394,plain_texture,0.1831,1,0,0,1,1
output,crater/crater_100213.png,crater,100213,severe,surf_al_panel,light_led,cam_macro,bg_structure,0.1918,perforation,0.2310,-0.0391,cartoon,0.1684,device,0.1889,0,0,0,0,1
output,crater/crater_100214.png,crater,100214,severe,surf_sensor,light_albedo,cam_macro,bg_stars,0.1602,perforation,0.2263,-0.0661,cartoon,0.1739,device,0.2003,0,1,1,0,1
output,crater/crater_100215.png,crater,100215,severe,surf_antenna,light_direct,cam_survey,bg_space,0.2674,crater,0.2674,0.0160,moon_terrain,0.2380,plain_texture,0.1971,1,0,0,1,1
output,crater/crater_100216.png,crater,100216,minor,surf_whipple,light_albedo,cam_survey,bg_space,0.1976,perforation,0.2651,-0.0675,person,0.2022,device,0.2182,0,1,1,0,1
output,crater/crater_100217.png,crater,100217,severe,surf_al_panel,light_albedo,cam_inspect,bg_stars,0.2519,debris_spray,0.2901,-0.0382,moon_terrain,0.2505,plain_texture,0.2315,0,0,0,0,1
output,crater/crater_100218.png,crater,100218,severe,surf_radiator,light_direct,cam_inspect,bg_stars,0.1639,nominal,0.2161,-0.0521,cartoon,0.1972,whole_satellite,0.2174,0,1,1,0,1
output,crater/crater_100219.png,crater,100219,moderate,surf_antenna,light_glint,cam_survey,bg_stars,0.1457,nominal,0.2091,-0.0634,person,0.2366,whole_satellite,0.1743,0,1,1,0,1
output,crater/crater_100220.png,crater,100220,severe,surf_antenna,light_albedo,cam_inspect,bg_stars,0.2815,debris_spray,0.2869,-0.0053,moon_terrain,0.2700,plain_texture,0.2175,0,0,0,0,1
output,crater/crater_100221.png,crater,100221,minor,surf_radiator,light_glint,cam_oblique,bg_structure,0.2453,crater,0.2453,0.0069,cartoon,0.1842,plain_texture,0.2096,1,0,0,1,1
output,crater/crater_100222.png,crater,100222,moderate,surf_radiator,light_direct,cam_macro,bg_stars,0.1560,solar_damage,0.2499,-0.0939,text_logo,0.1737,plain_texture,0.1676,0,1,1,0,1
output,crater/crater_100223.png,crater,100223,moderate,surf_antenna,light_grazing,cam_survey,bg_space,0.2566,crater,0.2566,0.0144,person,0.2057,device,0.1673,1,0,0,1,1
output,crater/crater_100224.png,crater,100224,moderate,surf_whipple,light_grazing,cam_survey,bg_earth,0.2714,debris_spray,0.2714,-0.0000,moon_terrain,0.2513,plain_texture,0.1930,0,0,0,0,1
output,crater/crater_100225.png,crater,100225,moderate,surf_antenna,light_led,cam_macro,bg_stars,0.1672,perforation,0.2434,-0.0763,person,0.2274,device,0.1962,0,1,1,0,1
output,crater/crater_100226.png,crater,100226,moderate,surf_sensor,light_albedo,cam_survey,bg_earth,0.1293,perforation,0.2193,-0.0900,person,0.2010,device,0.2099,0,1,1,0,1
output,crater/crater_100227.png,crater,100227,minor,surf_al_panel,light_direct,cam_survey,bg_stars,0.1708,perforation,0.2243,-0.0535,person,0.1681,device,0.1692,0,0,0,0,1
output,crater/crater_100228.png,crater,100228,moderate,surf_al_panel,light_glint,cam_survey,bg_earth,0.2954,perforation,0.3134,-0.0180,moon_terrain,0.2552,plain_texture,0.2562,0,0,0,0,1
output,crater/crater_100229.png,crater,100229,severe,surf_sensor,light_grazing,cam_oblique,bg_earth,0.2680,crater,0.2680,0.0406,moon_terrain,0.2263,plain_texture,0.1650,1,0,0,1,1
output,crater/crater_100230.png,crater,100230,minor,surf_radiator,light_direct,cam_macro,bg_earth,0.2409,spallation,0.2834,-0.0426,moon_terrain,0.2650,plain_texture,0.3022,0,1,1,0,1
output,crater/crater_100231.png,crater,100231,moderate,surf_al_panel,light_led,cam_oblique,bg_stars,0.2158,perforation,0.2646,-0.0488,person,0.1964,plain_texture,0.1840,0,0,0,0,1
output,crater/crater_100232.png,crater,100232,moderate,surf_radiator,light_led,cam_macro,bg_structure,0.2767,perforation,0.2895,-0.0128,moon_terrain,0.2836,plain_texture,0.2923,0,1,1,0,1
output,crater/crater_100233.png,crater,100233,moderate,surf_radiator,light_albedo,cam_oblique,bg_earth,0.1521,petaling,0.2343,-0.0822,moon_terrain,0.1713,plain_texture,0.2166,0,1,1,0,1
output,crater/crater_100234.png,crater,100234,severe,surf_sensor,light_grazing,cam_macro,bg_stars,0.2924,crater,0.2924,0.0329,moon_terrain,0.2553,plain_texture,0.2222,1,0,0,1,1
output,crater/crater_100235.png,crater,100235,moderate,surf_al_panel,light_grazing,cam_inspect,bg_structure,0.2104,spallation,0.2218,-0.0114,moon_terrain,0.2541,plain_texture,0.1900,0,1,0,0,1
output,crater/crater_100236.png,crater,100236,severe,surf_al_panel,light_grazing,cam_macro,bg_structure,0.2204,perforation,0.2487,-0.0283,cartoon,0.1861,plain_texture,0.2137,0,0,0,0,1
output,crater/crater_100237.png,crater,100237,moderate,surf_sensor,light_direct,cam_inspect,bg_space,0.2344,perforation,0.2864,-0.0520,person,0.1757,plain_texture,0.2001,0,0,0,0,1
output,crater/crater_100238.png,crater,100238,moderate,surf_radiator,light_led,cam_survey,bg_earth,0.2512,melt_splash,0.2638,-0.0126,moon_terrain,0.2705,plain_texture,0.2617,0,1,1,0,1
output,crater/crater_100239.png,crater,100239,moderate,surf_antenna,light_direct,cam_survey,bg_stars,0.2803,crater,0.2803,0.0113,moon_terrain,0.2349,plain_texture,0.2004,1,0,0,1,1
output,crater/crater_100240.png,crater,100240,moderate,surf_sensor,light_direct,cam_oblique,bg_stars,0.1925,perforation,0.2353,-0.0428,person,0.1740,device,0.2022,0,0,1,0,1
output,crater/crater_100241.png,crater,100241,moderate,surf_al_panel,light_led,cam_macro,bg_space,0.1343,perforation,0.2065,-0.0722,cartoon,0.1898,device,0.2013,0,1,1,0,1
output,crater/crater_100242.png,crater,100242,minor,surf_al_panel,light_glint,cam_survey,bg_earth,0.1766,perforation,0.2800,-0.1034,person,0.2170,device,0.2172,0,1,1,0,1
output,crater/crater_100243.png,crater,100243,moderate,surf_sensor,light_led,cam_inspect,bg_structure,0.1706,cfrp_delamination,0.2262,-0.0555,moon_terrain,0.1751,device,0.1604,0,1,0,0,1
output,crater/crater_100244.png,crater,100244,severe,surf_whipple,light_direct,cam_inspect,bg_earth,0.1726,perforation,0.2434,-0.0709,person,0.1937,device,0.2043,0,1,1,0,1
output,crater/crater_100245.png,crater,100245,severe,surf_sensor,light_led,cam_inspect,bg_stars,0.1576,perforation,0.2369,-0.0793,person,0.1906,device,0.1998,0,1,1,0,1
output,crater/crater_100246.png,crater,100246,severe,surf_antenna,light_glint,cam_macro,bg_structure,0.2423,perforation,0.2591,-0.0168,moon_terrain,0.2156,plain_texture,0.1795,0,0,0,0,1
output,crater/crater_100247.png,crater,100247,minor,surf_radiator,light_led,cam_oblique,bg_structure,0.2092,perforation,0.2347,-0.0255,moon_terrain,0.2153,device,0.1584,0,1,0,0,1
output,crater/crater_100248.png,crater,100248,moderate,surf_whipple,light_led,cam_oblique,bg_stars,0.1960,perforation,0.2723,-0.0762,person,0.2159,device,0.2074,0,1,1,0,1
output,crater/crater_100249.png,crater,100249,severe,surf_al_panel,light_led,cam_survey,bg_stars,0.2176,perforation,0.3033,-0.0857,person,0.1923,device,0.2055,0,0,0,0,1
output,crater/crater_100250.png,crater,100250,minor,surf_sensor,light_albedo,cam_survey,bg_structure,0.2918,crater,0.2918,0.0019,moon_terrain,0.2351,plain_texture,0.2043,1,0,0,1,1
output,crater/crater_100251.png,crater,100251,severe,surf_sensor,light_glint,cam_oblique,bg_space,0.2506,crater,0.2506,0.0051,moon_terrain,0.2514,plain_texture,0.1958,1,1,0,0,1
